User,UserDir,RecordingID,SeqID,Label,SegStart,SegEnd,SegLen,MissingFrames,PctMissing,LongestConsecutiveMissing
User2,user2,P2_S1_R7,S1,background,299,339,41,0,0.0,0
User2,user2,P2_S1_R7,S1,OUR,340,394,55,0,0.0,0
User2,user2,P2_S1_R7,S1,background,395,484,90,0,0.0,0
User2,user2,P2_S1_R7,S1,COME,485,522,38,0,0.0,0
User2,user2,P2_S1_R7,S1,background,523,749,227,0,0.0,0
User2,user2,P2_S1_R8,S1,background,0,88,89,0,0.0,0
User2,user2,P2_S1_R8,S1,GO,89,130,42,0,0.0,0
User2,user2,P2_S1_R8,S1,background,131,224,94,0,0.0,0
User2,user2,P2_S1_R8,S1,READ,225,335,111,0,0.0,0
User2,user2,P2_S1_R8,S1,background,336,402,67,0,0.0,0
User2,user2,P2_S1_R8,S1,OUR,403,447,45,0,0.0,0
User2,user2,P2_S1_R8,S1,background,448,586,139,0,0.0,0
User2,user2,P2_S1_R8,S1,COME,587,637,51,0,0.0,0
User2,user2,P2_S1_R8,S1,background,638,749,112,0,0.0,0
User2,user2,P2_S2_R1,S2,background,0,24,25,0,0.0,0
User2,user2,P2_S2_R1,S2,FARMING,25,99,75,0,0.0,0
User2,user2,P2_S2_R1,S2,background,100,163,64,0,0.0,0
User2,user2,P2_S2_R1,S2,BIG,164,252,89,0,0.0,0
User2,user2,P2_S2_R1,S2,background,253,309,57,0,0.0,0
User2,user2,P2_S2_R1,S2,VAN,310,364,55,0,0.0,0
User2,user2,P2_S2_R1,S2,background,365,436,72,0,0.0,0
User2,user2,P2_S2_R1,S2,SMALL,437,491,55,0,0.0,0
User2,user2,P2_S2_R1,S2,background,492,599,108,0,0.0,0
User2,user2,P2_S2_R2,S2,background,0,21,22,0,0.0,0
User2,user2,P2_S2_R2,S2,FARMING,22,83,62,0,0.0,0
User2,user2,P2_S2_R2,S2,background,84,143,60,0,0.0,0
User2,user2,P2_S2_R2,S2,BIG,144,210,67,0,0.0,0
User2,user2,P2_S2_R2,S2,background,211,289,79,0,0.0,0
User2,user2,P2_S2_R2,S2,VAN,290,328,39,0,0.0,0
User2,user2,P2_S2_R2,S2,background,329,411,83,0,0.0,0
User2,user2,P2_S2_R2,S2,SMALL,412,483,72,0,0.0,0
User2,user2,P2_S2_R2,S2,background,484,599,116,0,0.0,0
User2,user2,P2_S2_R3,S2,background,0,24,25,0,0.0,0
User2,user2,P2_S2_R3,S2,FARMING,25,92,68,0,0.0,0
User2,user2,P2_S2_R3,S2,background,93,167,75,0,0.0,0
User2,user2,P2_S2_R3,S2,BIG,168,221,54,0,0.0,0
User2,user2,P2_S2_R3,S2,background,222,305,84,0,0.0,0
User2,user2,P2_S2_R3,S2,VAN,306,358,53,0,0.0,0
User2,user2,P2_S2_R3,S2,background,359,429,71,0,0.0,0
User2,user2,P2_S2_R3,S2,SMALL,430,498,69,0,0.0,0
User2,user2,P2_S2_R3,S2,background,499,599,101,0,0.0,0
User2,user2,P2_S2_R4,S2,background,0,28,29,0,0.0,0
User2,user2,P2_S2_R4,S2,FARMING,29,81,53,0,0.0,0
User2,user2,P2_S2_R4,S2,background,82,159,78,0,0.0,0
User2,user2,P2_S2_R4,S2,BIG,160,216,57,0,0.0,0
User2,user2,P2_S2_R4,S2,background,217,266,50,0,0.0,0
User2,user2,P2_S2_R4,S2,VAN,267,322,56,0,0.0,0
User2,user2,P2_S2_R4,S2,background,323,379,57,0,0.0,0
User2,user2,P2_S2_R4,S2,SMALL,380,450,71,0,0.0,0
User2,user2,P2_S2_R4,S2,background,451,599,149,0,0.0,0
User2,user2,P2_S2_R5,S2,background,0,61,62,0,0.0,0
User2,user2,P2_S2_R5,S2,FARMING,62,115,54,0,0.0,0
User2,user2,P2_S2_R5,S2,background,116,232,117,0,0.0,0
User2,user2,P2_S2_R5,S2,BIG,233,285,53,0,0.0,0
User2,user2,P2_S2_R5,S2,background,286,419,134,0,0.0,0
User2,user2,P2_S2_R5,S2,VAN,420,459,40,0,0.0,0
User2,user2,P2_S2_R5,S2,background,460,633,174,0,0.0,0
User2,user2,P2_S2_R5,S2,SMALL,634,694,61,0,0.0,0
User2,user2,P2_S2_R5,S2,background,695,749,55,0,0.0,0
User2,user2,P2_S2_R6,S2,background,0,71,72,0,0.0,0
User2,user2,P2_S2_R6,S2,FARMING,72,124,53,0,0.0,0
User2,user2,P2_S2_R6,S2,background,125,237,113,0,0.0,0
User2,user2,P2_S2_R6,S2,BIG,238,290,53,0,0.0,0
User2,user2,P2_S2_R6,S2,background,291,398,108,0,0.0,0
User2,user2,P2_S2_R6,S2,VAN,399,438,40,0,0.0,0
User2,user2,P2_S2_R6,S2,background,439,565,127,0,0.0,0
User2,user2,P2_S2_R6,S2,SMALL,566,620,55,0,0.0,0
User2,user2,P2_S2_R6,S2,background,621,749,129,0,0.0,0
User2,user2,P2_S2_R7,S2,background,0,38,39,0,0.0,0
User2,user2,P2_S2_R7,S2,FARMING,39,91,53,0,0.0,0
User2,user2,P2_S2_R7,S2,background,92,167,76,0,0.0,0
User2,user2,P2_S2_R7,S2,BIG,168,215,48,0,0.0,0
User2,user2,P2_S2_R7,S2,background,216,308,93,0,0.0,0
User2,user2,P2_S2_R7,S2,VAN,309,345,37,0,0.0,0
User2,user2,P2_S2_R7,S2,background,346,438,93,0,0.0,0
User2,user2,P2_S2_R7,S2,SMALL,439,497,59,0,0.0,0
User2,user2,P2_S2_R7,S2,background,498,749,252,0,0.0,0
User2,user2,P2_S2_R8,S2,background,0,59,60,0,0.0,0
User2,user2,P2_S2_R8,S2,FARMING,60,105,46,0,0.0,0
User2,user2,P2_S2_R8,S2,background,106,214,109,0,0.0,0
User2,user2,P2_S2_R8,S2,BIG,215,254,40,0,0.0,0
User2,user2,P2_S2_R8,S2,background,255,349,95,0,0.0,0
User2,user2,P2_S2_R8,S2,VAN,350,392,43,0,0.0,0
User2,user2,P2_S2_R8,S2,background,393,481,89,0,0.0,0
User2,user2,P2_S2_R8,S2,SMALL,482,535,54,0,0.0,0
User2,user2,P2_S2_R8,S2,background,536,749,214,0,0.0,0
User2,user2,P2_S3_R1,S3,background,0,28,29,0,0.0,0
User2,user2,P2_S3_R1,S3,WRITE,29,98,70,0,0.0,0
User2,user2,P2_S3_R1,S3,background,99,140,42,0,0.0,0
User2,user2,P2_S3_R1,S3,FEBRUARY,141,216,76,0,0.0,0
User2,user2,P2_S3_R1,S3,background,217,249,33,0,0.0,0
User2,user2,P2_S3_R1,S3,UGLY,250,315,66,0,0.0,0
User2,user2,P2_S3_R1,S3,background,316,388,73,0,0.0,0
User2,user2,P2_S3_R1,S3,AUGUST,389,463,75,0,0.0,0
User2,user2,P2_S3_R1,S3,background,464,599,136,0,0.0,0
User2,user2,P2_S3_R2,S3,background,0,41,42,0,0.0,0
User2,user2,P2_S3_R2,S3,WRITE,42,96,55,0,0.0,0
User2,user2,P2_S3_R2,S3,background,97,175,79,0,0.0,0
User2,user2,P2_S3_R2,S3,FEBRUARY,176,239,64,0,0.0,0
User2,user2,P2_S3_R2,S3,background,240,297,58,0,0.0,0
User2,user2,P2_S3_R2,S3,UGLY,298,354,57,0,0.0,0
User2,user2,P2_S3_R2,S3,background,355,420,66,0,0.0,0
User2,user2,P2_S3_R2,S3,AUGUST,421,486,66,0,0.0,0
User2,user2,P2_S3_R2,S3,background,487,599,113,0,0.0,0
User2,user2,P2_S3_R3,S3,background,0,29,30,0,0.0,0
User2,user2,P2_S3_R3,S3,WRITE,30,89,60,0,0.0,0
User2,user2,P2_S3_R3,S3,background,90,124,35,0,0.0,0
User2,user2,P2_S3_R3,S3,FEBRUARY,125,193,69,0,0.0,0
User2,user2,P2_S3_R3,S3,background,194,222,29,0,0.0,0
User2,user2,P2_S3_R3,S3,UGLY,223,270,48,0,0.0,0
User2,user2,P2_S3_R3,S3,background,271,354,84,0,0.0,0
User2,user2,P2_S3_R3,S3,AUGUST,355,424,70,0,0.0,0
User2,user2,P2_S3_R3,S3,background,425,599,175,0,0.0,0
User2,user2,P2_S3_R4,S3,background,0,39,40,0,0.0,0
User2,user2,P2_S3_R4,S3,WRITE,40,100,61,0,0.0,0
User2,user2,P2_S3_R4,S3,background,101,277,177,0,0.0,0
User2,user2,P2_S3_R4,S3,FEBRUARY,278,393,116,0,0.0,0
User2,user2,P2_S3_R4,S3,background,394,453,60,0,0.0,0
User2,user2,P2_S3_R4,S3,UGLY,454,498,45,0,0.0,0
User2,user2,P2_S3_R4,S3,background,499,562,64,0,0.0,0
User2,user2,P2_S3_R4,S3,AUGUST,563,690,128,0,0.0,0
User2,user2,P2_S3_R4,S3,background,691,749,59,0,0.0,0
User2,user2,P2_S3_R5,S3,background,0,81,82,0,0.0,0
User2,user2,P2_S3_R5,S3,WRITE,82,189,108,0,0.0,0
User2,user2,P2_S3_R5,S3,background,190,323,134,0,0.0,0
User2,user2,P2_S3_R5,S3,FEBRUARY,324,412,89,0,0.0,0
User2,user2,P2_S3_R5,S3,background,413,497,85,0,0.0,0
User2,user2,P2_S3_R5,S3,UGLY,498,536,39,0,0.0,0
User2,user2,P2_S3_R5,S3,background,537,587,51,0,0.0,0
User2,user2,P2_S3_R5,S3,AUGUST,588,679,92,0,0.0,0
User2,user2,P2_S3_R5,S3,background,680,749,70,0,0.0,0
User2,user2,P2_S3_R7,S3,background,0,43,44,0,0.0,0
User2,user2,P2_S3_R7,S3,WRITE,44,131,88,0,0.0,0
User2,user2,P2_S3_R7,S3,background,132,260,129,0,0.0,0
User2,user2,P2_S3_R7,S3,FEBRUARY,261,387,127,0,0.0,0
User2,user2,P2_S3_R7,S3,background,388,438,51,0,0.0,0
User2,user2,P2_S3_R7,S3,UGLY,439,489,51,0,0.0,0
User2,user2,P2_S3_R7,S3,background,490,591,102,0,0.0,0
User2,user2,P2_S3_R7,S3,AUGUST,592,676,85,0,0.0,0
User2,user2,P2_S3_R7,S3,background,677,749,73,0,0.0,0
User2,user2,P2_S3_R8,S3,background,0,66,67,0,0.0,0
User2,user2,P2_S3_R8,S3,WRITE,67,136,70,0,0.0,0
User2,user2,P2_S3_R8,S3,background,137,195,59,0,0.0,0
User2,user2,P2_S3_R8,S3,FEBRUARY,196,327,132,0,0.0,0
User2,user2,P2_S3_R8,S3,background,328,378,51,0,0.0,0
User2,user2,P2_S3_R8,S3,UGLY,379,429,51,0,0.0,0
User2,user2,P2_S3_R8,S3,background,430,512,83,0,0.0,0
User2,user2,P2_S3_R8,S3,AUGUST,513,605,93,0,0.0,0
User2,user2,P2_S3_R8,S3,background,606,749,144,0,0.0,0
User2,user2,P2_S4_R1,S4,background,0,37,38,0,0.0,0
User2,user2,P2_S4_R1,S4,BOAT,38,101,64,0,0.0,0
User2,user2,P2_S4_R1,S4,background,102,172,71,0,0.0,0
User2,user2,P2_S4_R1,S4,TRAIN,173,213,41,0,0.0,0
User2,user2,P2_S4_R1,S4,background,214,276,63,0,0.0,0
User2,user2,P2_S4_R1,S4,TIGER,277,321,45,0,0.0,0
User2,user2,P2_S4_R1,S4,background,322,599,278,0,0.0,0
User2,user2,P2_S4_R2,S4,background,0,41,42,0,0.0,0
User2,user2,P2_S4_R2,S4,BOAT,42,98,57,0,0.0,0
User2,user2,P2_S4_R2,S4,background,99,162,64,0,0.0,0
User2,user2,P2_S4_R2,S4,TRAIN,163,222,60,0,0.0,0
User2,user2,P2_S4_R2,S4,background,223,300,78,0,0.0,0
User2,user2,P2_S4_R2,S4,TIGER,301,356,56,0,0.0,0
User2,user2,P2_S4_R2,S4,background,357,599,243,0,0.0,0
User2,user2,P2_S4_R3,S4,background,0,28,29,0,0.0,0
User2,user2,P2_S4_R3,S4,BOAT,29,90,62,0,0.0,0
User2,user2,P2_S4_R3,S4,background,91,176,86,0,0.0,0
User2,user2,P2_S4_R3,S4,TRAIN,177,241,65,0,0.0,0
User2,user2,P2_S4_R3,S4,background,242,302,61,0,0.0,0
User2,user2,P2_S4_R3,S4,TIGER,303,353,51,0,0.0,0
User2,user2,P2_S4_R3,S4,background,354,599,246,0,0.0,0
User2,user2,P2_S4_R4,S4,background,0,28,29,0,0.0,0
User2,user2,P2_S4_R4,S4,BOAT,29,79,51,0,0.0,0
User2,user2,P2_S4_R4,S4,background,80,154,75,0,0.0,0
User2,user2,P2_S4_R4,S4,TRAIN,155,205,51,0,0.0,0
User2,user2,P2_S4_R4,S4,background,206,284,79,0,0.0,0
User2,user2,P2_S4_R4,S4,TIGER,285,347,63,0,0.0,0
User2,user2,P2_S4_R4,S4,background,348,599,252,0,0.0,0
User2,user2,P2_S4_R6,S4,background,0,25,26,0,0.0,0
User2,user2,P2_S4_R6,S4,BOAT,26,76,51,0,0.0,0
User2,user2,P2_S4_R6,S4,background,77,218,142,0,0.0,0
User2,user2,P2_S4_R6,S4,TRAIN,219,290,72,0,0.0,0
User2,user2,P2_S4_R6,S4,background,291,435,145,0,0.0,0
User2,user2,P2_S4_R6,S4,TIGER,436,483,48,0,0.0,0
User2,user2,P2_S4_R6,S4,background,484,749,266,0,0.0,0
User2,user2,P2_S4_R7,S4,background,0,72,73,0,0.0,0
User2,user2,P2_S4_R7,S4,BOAT,73,120,48,0,0.0,0
User2,user2,P2_S4_R7,S4,background,121,233,113,0,0.0,0
User2,user2,P2_S4_R7,S4,TRAIN,234,311,78,0,0.0,0
User2,user2,P2_S4_R7,S4,background,312,555,244,0,0.0,0
User2,user2,P2_S4_R7,S4,TIGER,556,602,47,0,0.0,0
User2,user2,P2_S4_R7,S4,background,603,749,147,0,0.0,0
User2,user2,P2_S4_R8,S4,background,0,53,54,0,0.0,0
User2,user2,P2_S4_R8,S4,BOAT,54,94,41,0,0.0,0
User2,user2,P2_S4_R8,S4,background,95,202,108,0,0.0,0
User2,user2,P2_S4_R8,S4,TRAIN,203,290,88,0,0.0,0
User2,user2,P2_S4_R8,S4,background,291,370,80,0,0.0,0
User2,user2,P2_S4_R8,S4,TIGER,371,417,47,0,0.0,0
User2,user2,P2_S4_R8,S4,background,418,749,332,0,0.0,0
User2,user2,P2_S5_R1,S5,background,0,26,27,0,0.0,0
User2,user2,P2_S5_R1,S5,BIRD,27,86,60,0,0.0,0
User2,user2,P2_S5_R1,S5,background,87,119,33,0,0.0,0
User2,user2,P2_S5_R1,S5,WHAT,120,144,25,0,0.0,0
User2,user2,P2_S5_R1,S5,background,145,201,57,0,0.0,0
User2,user2,P2_S5_R1,S5,DRIVER,202,304,103,0,0.0,0
User2,user2,P2_S5_R1,S5,background,305,330,26,0,0.0,0
User2,user2,P2_S5_R1,S5,GREETINGS,331,386,56,0,0.0,0
User2,user2,P2_S5_R1,S5,background,387,599,213,0,0.0,0
User2,user2,P2_S5_R2,S5,background,0,30,31,0,0.0,0
User2,user2,P2_S5_R2,S5,BIRD,31,101,71,0,0.0,0
User2,user2,P2_S5_R2,S5,background,102,139,38,0,0.0,0
User2,user2,P2_S5_R2,S5,WHAT,140,161,22,0,0.0,0
User2,user2,P2_S5_R2,S5,background,162,221,60,0,0.0,0
User2,user2,P2_S5_R2,S5,DRIVER,222,343,122,0,0.0,0
User2,user2,P2_S5_R2,S5,background,344,373,30,0,0.0,0
User2,user2,P2_S5_R2,S5,GREETINGS,374,426,53,0,0.0,0
User2,user2,P2_S5_R2,S5,background,427,599,173,0,0.0,0
User2,user2,P2_S5_R3,S5,background,0,17,18,0,0.0,0
User2,user2,P2_S5_R3,S5,BIRD,18,106,89,0,0.0,0
User2,user2,P2_S5_R3,S5,background,107,168,62,0,0.0,0
User2,user2,P2_S5_R3,S5,WHAT,169,204,36,0,0.0,0
User2,user2,P2_S5_R3,S5,background,205,261,57,0,0.0,0
User2,user2,P2_S5_R3,S5,DRIVER,262,379,118,0,0.0,0
User2,user2,P2_S5_R3,S5,background,380,430,51,0,0.0,0
User2,user2,P2_S5_R3,S5,GREETINGS,431,488,58,0,0.0,0
User2,user2,P2_S5_R3,S5,background,489,599,111,0,0.0,0
User2,user2,P2_S5_R4,S5,background,0,35,36,0,0.0,0
User2,user2,P2_S5_R4,S5,BIRD,36,142,107,0,0.0,0
User2,user2,P2_S5_R4,S5,background,143,210,68,0,0.0,0
User2,user2,P2_S5_R4,S5,WHAT,211,235,25,0,0.0,0
User2,user2,P2_S5_R4,S5,background,236,321,86,0,0.0,0
User2,user2,P2_S5_R4,S5,DRIVER,322,468,147,0,0.0,0
User2,user2,P2_S5_R4,S5,background,469,540,72,0,0.0,0
User2,user2,P2_S5_R4,S5,GREETINGS,541,636,96,0,0.0,0
User2,user2,P2_S5_R4,S5,background,637,749,113,0,0.0,0
User2,user2,P2_S5_R5,S5,background,0,52,53,0,0.0,0
User2,user2,P2_S5_R5,S5,BIRD,53,142,90,0,0.0,0
User2,user2,P2_S5_R5,S5,background,143,231,89,0,0.0,0
User2,user2,P2_S5_R5,S5,WHAT,232,259,28,0,0.0,0
User2,user2,P2_S5_R5,S5,background,260,405,146,0,0.0,0
User2,user2,P2_S5_R5,S5,DRIVER,406,541,136,0,0.0,0
User2,user2,P2_S5_R5,S5,background,542,591,50,0,0.0,0
User2,user2,P2_S5_R5,S5,GREETINGS,592,678,87,0,0.0,0
User2,user2,P2_S5_R5,S5,background,679,749,71,0,0.0,0
User2,user2,P2_S5_R6,S5,background,0,39,40,0,0.0,0
User2,user2,P2_S5_R6,S5,BIRD,40,151,112,0,0.0,0
User2,user2,P2_S5_R6,S5,background,152,228,77,0,0.0,0
User2,user2,P2_S5_R6,S5,WHAT,229,257,29,0,0.0,0
User2,user2,P2_S5_R6,S5,background,258,432,175,0,0.0,0
User2,user2,P2_S5_R6,S5,DRIVER,433,548,116,0,0.0,0
User2,user2,P2_S5_R6,S5,background,549,630,82,0,0.0,0
User2,user2,P2_S5_R6,S5,GREETINGS,631,688,58,0,0.0,0
User2,user2,P2_S5_R6,S5,background,689,749,61,0,0.0,0
User2,user2,P2_S6_R1,S6,background,0,26,27,0,0.0,0
User2,user2,P2_S6_R1,S6,WHICH,27,85,59,0,0.0,0
User2,user2,P2_S6_R1,S6,background,86,143,58,0,0.0,0
User2,user2,P2_S6_R1,S6,OUR,144,185,42,0,0.0,0
User2,user2,P2_S6_R1,S6,background,186,278,93,0,0.0,0
User2,user2,P2_S6_R1,S6,TRAIN,279,326,48,0,0.0,0
User2,user2,P2_S6_R1,S6,background,327,599,273,0,0.0,0
User2,user2,P2_S6_R2,S6,background,0,27,28,0,0.0,0
User2,user2,P2_S6_R2,S6,WHICH,28,98,71,0,0.0,0
User2,user2,P2_S6_R2,S6,background,99,161,63,0,0.0,0
User2,user2,P2_S6_R2,S6,OUR,162,207,46,0,0.0,0
User2,user2,P2_S6_R2,S6,background,208,263,56,0,0.0,0
User2,user2,P2_S6_R2,S6,TRAIN,264,321,58,0,0.0,0
User2,user2,P2_S6_R2,S6,background,322,599,278,0,0.0,0
User2,user2,P2_S6_R3,S6,background,0,30,31,0,0.0,0
User2,user2,P2_S6_R3,S6,WHICH,31,92,62,0,0.0,0
User2,user2,P2_S6_R3,S6,background,93,159,67,0,0.0,0
User2,user2,P2_S6_R3,S6,OUR,160,206,47,0,0.0,0
User2,user2,P2_S6_R3,S6,background,207,371,165,0,0.0,0
User2,user2,P2_S6_R3,S6,TRAIN,372,418,47,0,0.0,0
User2,user2,P2_S6_R3,S6,background,419,599,181,0,0.0,0
User2,user2,P2_S6_R4,S6,background,0,64,65,0,0.0,0
User2,user2,P2_S6_R4,S6,WHICH,65,173,109,0,0.0,0
User2,user2,P2_S6_R4,S6,background,174,260,87,0,0.0,0
User2,user2,P2_S6_R4,S6,OUR,261,306,46,0,0.0,0
User2,user2,P2_S6_R4,S6,background,307,482,176,0,0.0,0
User2,user2,P2_S6_R4,S6,TRAIN,483,543,61,0,0.0,0
User2,user2,P2_S6_R4,S6,background,544,749,206,0,0.0,0
User2,user2,P2_S6_R5,S6,background,0,53,54,0,0.0,0
User2,user2,P2_S6_R5,S6,WHICH,54,195,142,0,0.0,0
User2,user2,P2_S6_R5,S6,background,196,250,55,0,0.0,0
User2,user2,P2_S6_R5,S6,OUR,251,297,47,0,0.0,0
User2,user2,P2_S6_R5,S6,background,298,395,98,0,0.0,0
User2,user2,P2_S6_R5,S6,TRAIN,396,466,71,0,0.0,0
User2,user2,P2_S6_R5,S6,background,467,749,283,0,0.0,0
User2,user2,P2_S6_R6,S6,background,0,78,79,0,0.0,0
User2,user2,P2_S6_R6,S6,WHICH,79,179,101,0,0.0,0
User2,user2,P2_S6_R6,S6,background,180,383,204,0,0.0,0
User2,user2,P2_S6_R6,S6,OUR,384,427,44,0,0.0,0
User2,user2,P2_S6_R6,S6,background,428,481,54,0,0.0,0
User2,user2,P2_S6_R6,S6,TRAIN,482,546,65,0,0.0,0
User2,user2,P2_S6_R6,S6,background,547,749,203,0,0.0,0
User2,user2,P2_S7_R1,S7,background,0,59,60,0,0.0,0
User2,user2,P2_S7_R1,S7,COME,60,100,41,0,0.0,0
User2,user2,P2_S7_R1,S7,background,101,170,70,0,0.0,0
User2,user2,P2_S7_R1,S7,DRIVER,171,253,83,0,0.0,0
User2,user2,P2_S7_R1,S7,background,254,315,62,0,0.0,0
User2,user2,P2_S7_R1,S7,BIRD,316,372,57,0,0.0,0
User2,user2,P2_S7_R1,S7,background,373,599,227,0,0.0,0
User2,user2,P2_S7_R2,S7,background,0,60,61,0,0.0,0
User2,user2,P2_S7_R2,S7,COME,61,99,39,0,0.0,0
User2,user2,P2_S7_R2,S7,background,100,155,56,0,0.0,0
User2,user2,P2_S7_R2,S7,DRIVER,156,281,126,0,0.0,0
User2,user2,P2_S7_R2,S7,background,282,394,113,0,0.0,0
User2,user2,P2_S7_R2,S7,BIRD,395,477,83,0,0.0,0
User2,user2,P2_S7_R2,S7,background,478,599,122,0,0.0,0
User2,user2,P2_S7_R3,S7,background,0,15,16,0,0.0,0
User2,user2,P2_S7_R3,S7,COME,16,63,48,0,0.0,0
User2,user2,P2_S7_R3,S7,background,64,132,69,0,0.0,0
User2,user2,P2_S7_R3,S7,DRIVER,133,257,125,0,0.0,0
User2,user2,P2_S7_R3,S7,background,258,293,36,0,0.0,0
User2,user2,P2_S7_R3,S7,BIRD,294,382,89,0,0.0,0
User2,user2,P2_S7_R3,S7,background,383,599,217,0,0.0,0
User2,user2,P2_S7_R4,S7,background,0,5,6,0,0.0,0
User2,user2,P2_S7_R4,S7,COME,6,52,47,0,0.0,0
User2,user2,P2_S7_R4,S7,background,53,117,65,0,0.0,0
User2,user2,P2_S7_R4,S7,DRIVER,118,211,94,0,0.0,0
User2,user2,P2_S7_R4,S7,background,212,286,75,0,0.0,0
User2,user2,P2_S7_R4,S7,BIRD,287,365,79,0,0.0,0
User2,user2,P2_S7_R4,S7,background,366,599,234,0,0.0,0
User2,user2,P2_S7_R5,S7,background,0,30,31,0,0.0,0
User2,user2,P2_S7_R5,S7,COME,31,65,35,0,0.0,0
User2,user2,P2_S7_R5,S7,background,66,246,181,0,0.0,0
User2,user2,P2_S7_R5,S7,DRIVER,247,398,152,0,0.0,0
User2,user2,P2_S7_R5,S7,background,399,444,46,0,0.0,0
User2,user2,P2_S7_R5,S7,BIRD,445,565,121,0,0.0,0
User2,user2,P2_S7_R5,S7,background,566,749,184,0,0.0,0
User2,user2,P2_S7_R6,S7,background,0,34,35,0,0.0,0
User2,user2,P2_S7_R6,S7,COME,35,74,40,0,0.0,0
User2,user2,P2_S7_R6,S7,background,75,240,166,0,0.0,0
User2,user2,P2_S7_R6,S7,DRIVER,241,476,236,0,0.0,0
User2,user2,P2_S7_R6,S7,background,477,516,40,0,0.0,0
User2,user2,P2_S7_R6,S7,BIRD,517,605,89,0,0.0,0
User2,user2,P2_S7_R6,S7,background,606,749,144,0,0.0,0
User2,user2,P2_S8_R1,S8,background,0,7,8,0,0.0,0
User2,user2,P2_S8_R1,S8,BIG,8,97,90,0,0.0,0
User2,user2,P2_S8_R1,S8,background,98,168,71,0,0.0,0
User2,user2,P2_S8_R1,S8,GREETINGS,169,228,60,0,0.0,0
User2,user2,P2_S8_R1,S8,background,229,281,53,0,0.0,0
User2,user2,P2_S8_R1,S8,WHICH,282,338,57,0,0.0,0
User2,user2,P2_S8_R1,S8,background,339,409,71,0,0.0,0
User2,user2,P2_S8_R1,S8,FARMING,410,505,96,0,0.0,0
User2,user2,P2_S8_R1,S8,background,506,599,94,0,0.0,0
User2,user2,P2_S8_R2,S8,background,0,17,18,0,0.0,0
User2,user2,P2_S8_R2,S8,BIG,18,92,75,0,0.0,0
User2,user2,P2_S8_R2,S8,background,93,181,89,0,0.0,0
User2,user2,P2_S8_R2,S8,GREETINGS,182,238,57,0,0.0,0
User2,user2,P2_S8_R2,S8,background,239,275,37,0,0.0,0
User2,user2,P2_S8_R2,S8,WHICH,276,355,80,0,0.0,0
User2,user2,P2_S8_R2,S8,background,356,433,78,0,0.0,0
User2,user2,P2_S8_R2,S8,FARMING,434,500,67,0,0.0,0
User2,user2,P2_S8_R2,S8,background,501,599,99,0,0.0,0
User2,user2,P2_S8_R3,S8,background,0,24,25,0,0.0,0
User2,user2,P2_S8_R3,S8,BIG,25,88,64,0,0.0,0
User2,user2,P2_S8_R3,S8,background,89,170,82,0,0.0,0
User2,user2,P2_S8_R3,S8,GREETINGS,171,245,75,0,0.0,0
User2,user2,P2_S8_R3,S8,background,246,287,42,0,0.0,0
User2,user2,P2_S8_R3,S8,WHICH,288,363,76,0,0.0,0
User2,user2,P2_S8_R3,S8,background,364,441,78,0,0.0,0
User2,user2,P2_S8_R3,S8,FARMING,442,500,59,0,0.0,0
User2,user2,P2_S8_R3,S8,background,501,599,99,0,0.0,0
User2,user2,P2_S8_R4,S8,background,0,27,28,0,0.0,0
User2,user2,P2_S8_R4,S8,BIG,28,93,66,0,0.0,0
User2,user2,P2_S8_R4,S8,background,94,194,101,0,0.0,0
User2,user2,P2_S8_R4,S8,GREETINGS,195,259,65,0,0.0,0
User2,user2,P2_S8_R4,S8,background,260,327,68,0,0.0,0
User2,user2,P2_S8_R4,S8,WHICH,328,390,63,0,0.0,0
User2,user2,P2_S8_R4,S8,background,391,452,62,0,0.0,0
User2,user2,P2_S8_R4,S8,FARMING,453,519,67,0,0.0,0
User2,user2,P2_S8_R4,S8,background,520,599,80,0,0.0,0
User2,user2,P2_S8_R5,S8,background,0,30,31,0,0.0,0
User2,user2,P2_S8_R5,S8,BIG,31,77,47,0,0.0,0
User2,user2,P2_S8_R5,S8,background,78,309,232,0,0.0,0
User2,user2,P2_S8_R5,S8,GREETINGS,310,379,70,0,0.0,0
User2,user2,P2_S8_R5,S8,background,380,406,27,0,0.0,0
User2,user2,P2_S8_R5,S8,WHICH,407,511,105,0,0.0,0
User2,user2,P2_S8_R5,S8,background,512,552,41,0,0.0,0
User2,user2,P2_S8_R5,S8,FARMING,553,621,69,0,0.0,0
User2,user2,P2_S8_R5,S8,background,622,749,128,0,0.0,0
User2,user2,P2_S8_R6,S8,background,0,54,55,0,0.0,0
User2,user2,P2_S8_R6,S8,BIG,55,105,51,0,0.0,0
User2,user2,P2_S8_R6,S8,background,106,217,112,0,0.0,0
User2,user2,P2_S8_R6,S8,GREETINGS,218,376,159,0,0.0,0
User2,user2,P2_S8_R6,S8,background,377,486,110,0,0.0,0
User2,user2,P2_S8_R6,S8,WHICH,487,594,108,0,0.0,0
User2,user2,P2_S8_R6,S8,background,595,626,32,0,0.0,0
User2,user2,P2_S8_R6,S8,FARMING,627,685,59,0,0.0,0
User2,user2,P2_S8_R6,S8,background,686,749,64,0,0.0,0
User2,user2,P2_S8_R7,S8,background,0,58,59,0,0.0,0
User2,user2,P2_S8_R7,S8,BIG,59,104,46,0,0.0,0
User2,user2,P2_S8_R7,S8,background,105,186,82,0,0.0,0
